TF	Drug_name	Drug_id	Drug_targets	effect_size_(reg_coeff)	pval	fdr
CREB1	Methotrexate	1008	Dihydrofolate reductase (DHFR)	-0.0964811800596907	0.071732330661458	0.271293191375697
E2F6	NU-7441	1038	PRKDC (DNAPK)	-0.069265891530978	0.0717764726749395	0.271293191375697
ELK1	QL-XII-47	235	BTK, BMX	-0.124859239566249	0.0717758573462985	0.271293191375697
GLI2	SNX-2112	328	HSP90	-0.133435865931543	0.0717627460822399	0.271293191375697
GLI2	Vismodegib	1033	SMO	-0.0605559415425369	0.0717295542959219	0.271293191375697
NHLH1	NSC-87877	147	PTPN6 (SHP-1), PTPN11 (SHP-2)	-0.065436803438829	0.0717529003453614	0.271293191375697
PAX5	MG-132	9	Proteasome	0.182823213885093	0.0717328295979848	0.271293191375697
POU2F1	Doxorubicin	133	DNA intercalating	0.122525080317714	0.0717644833616958	0.271293191375697
TP53	VNLG/124	271	HDAC, RAR 	0.0603664093349619	0.0717832675442158	0.271293191375697
TP63	QL-VIII-58	1166	MTOR, ATR	0.159364239611024	0.0717357131564407	0.271293191375697
HSF1	SB 216763	1025	GSK3A, GSK3B	-0.0612513266307215	0.0718118195686987	0.271340158031274
LEF1	GSK429286A	230	ROCK2	0.0940623619639567	0.0718108740642268	0.271340158031274
KLF5	VX-680	32	AURKA, AURKB, AURKC, FLT3, ABL1, JAK2	-0.206469865423399	0.0718450260991331	0.271435154172241
RXRA	Tipifarnib	204	Farnesyl-transferase (FNTA)	0.135831794010483	0.071853779343578	0.271437753261659
ATF1	A-443654	86	AKT1, AKT2, AKT3	-0.180886934724686	0.0719143320317659	0.271605526262943
EZH2	Olaparib	1017	PARP1, PARP2	-0.0659445911636308	0.0719068045410588	0.271605526262943
AHR	CX-5461	300	RNA Pol I	0.139732417401934	0.0719443926779895	0.271608141338296
ERG	CHIR-99021	154	GSK3B	0.0619444681079619	0.0719473058990018	0.271608141338296
GATA1	A-770041	55	SRC family	-0.192669810906384	0.0719308541725069	0.271608141338296
PLAG1	SNX-2112	328	HSP90	0.138943903391232	0.0719338882729164	0.271608141338296
ESR1	SNX-2112	328	HSP90	0.184289514120924	0.0719574628206278	0.271616017410075
ESR1	XMD11-85h	1158	BRSK2, FLT4, MARK4, PRKCD, RET, SPRK1	0.122139695576766	0.0719696416534322	0.271631522916481
CEBPA	CUDC-101	273	HDAC, EGFR	0.119781891607652	0.0719897705544901	0.271677027137403
PAX6	Sunitinib	5	PDGFRA, PDGFRB, KDR, KIT, FLT3	0.199215372165155	0.0720097655646441	0.271722015929824
CTCF	FR-180204	263	ERK	-0.0595430559418698	0.0720278482753164	0.271759779563427
TCF4	LAQ824	200	HDAC	0.105632011888546	0.0720412307793191	0.271779802923213
PLAG1	Pyrimethamine	71	Dihydrofolate reductase (DHFR)	0.158468885371986	0.0720707524954698	0.271860701102335
TFAP2C	XL-880	308	MET	0.125616787853837	0.0721022148737831	0.271948900770724
ZEB1	Midostaurin	153	KIT	0.107766728117336	0.0721135609166023	0.271961216119257
HNF1A	BMN-673	1259	PARP1	0.130757216677185	0.0721935389476752	0.272201832095452
TP53	CHIR-99021 (rescreen)	1241	GSK3B	-0.0791742274276305	0.072190320946888	0.272201832095452
ESR1	BMS-536924 (rescreen)	1091	IGF1R	-0.107977516632073	0.0722111072307456	0.272207080404429
FOXF2	681640	1046	WEE1, CHEK1	0.0860220612881792	0.0722054176521213	0.272207080404429
E2F4	Nilotinib	1013	ABL	-0.07857425092534	0.0722379476169896	0.272277760897053
CREB1	PI-103	302	PI3Ka, PRKDC (DNAPK)	-0.145205719351478	0.0722587291301167	0.272325591139314
NFKB1	ABT-888	1018	PARP1, PARP2	0.0568531449183979	0.0723181798539374	0.272519129211092
PPARA	PD-0325901	1060	MAP2K1 (MEK1), MAP2K2 (MEK2)	-0.124389201831701	0.0723488895768148	0.272604330352407
GATA1	WZ3105	252	CLK2, CNSK1E, FLT3, ULK1	0.105326393174619	0.0724082902777776	0.272797605429151
EBF1	Cisplatin	1005	DNA crosslinker	0.1003830684119	0.0724201811179186	0.272811864285152
POU3F2	KIN001-266	291	MAP3K8 (COT)	0.0919337523208357	0.0724333914890548	0.27283109015827
TEAD1	Bosutinib	1019	SRC, ABL, TEC	-0.108256864599491	0.0724699823310302	0.272913991257076
TFAP2C	HG-5-113-01	1142	LOK, LTK, TRCB, ABL(T315I)	0.138178812282563	0.0724716190718909	0.272913991257076
REL	Gemcitabine	135	DNA replication	0.205819666976606	0.0724855867289341	0.272936050723012
EBF1	Crizotinib	37	MET, ALK	0.131001910483506	0.0725064412315525	0.272953498842047
RUNX1	BI-2536	60	PLK1, PLK2, PLK3	0.243505954585676	0.0725021536447271	0.272953498842047
FOXA1	QL-XII-47	235	BTK, BMX	0.157144669184592	0.0725228631769735	0.27298478472442
STAT3	Tubastatin A	265	HDAC6	0.0910189855802116	0.072539594087215	0.273017226459989
EWSR1-FLI1	ZG-10	1161	IRAK1	-0.116225265484114	0.0726231094924739	0.273300989597362
GLI2	MPS-1-IN-1	294	MPS1	-0.0812923045330156	0.0726479136696557	0.273333206769398
NRF1	Tamoxifen	1199	ER	-0.0482029798477666	0.0726429216460524	0.273333206769398
STAT2	GSK-650394	177	SGK3	0.126716913396143	0.0726657235127895	0.27336965401553
CEBPB	GW-2580	193	CSF1R (cFMS)	0.0532247287012832	0.0727300251637654	0.27349860029155
HIF1A	Midostaurin	153	KIT	-0.0922122014227683	0.0727398376749434	0.27349860029155
HLF	Etoposide	134	TOP2	-0.151821045799646	0.0727310428169136	0.27349860029155
JUND	TL-1-85	261	MAP3K7 (TAK1)	0.108051830892788	0.0727437021226896	0.27349860029155
NANOG	AS605240	224	PI3Kgamma	-0.125246878285282	0.0727361773958398	0.27349860029155
SMAD4	KU-55933	1030	ATM	0.0937687956548309	0.072748758574059	0.27349860029155
NHLH1	NPK76-II-72-1	257	PLK3	-0.0987480843832972	0.0728116829464573	0.273704589474257
TP53	Olaparib	1017	PARP1, PARP2	-0.073449541274087	0.072822299441537	0.273713925363517
HSF1	ZSTK474	223	PI3K	-0.098336214398254	0.0728829641466963	0.273870474335647
POU2F1	STF-62247	258	stimulates autophagy	0.0583221229642185	0.0728790705492887	0.273870474335647
PPARA	SGC0946	1264	Q8TEK3 (DOT1L)	0.0415169942688091	0.0728883624609833	0.273870474335647
YY1	WH-4-023	56	SRC family, ABL	0.241808255862896	0.0729341396929681	0.274011885618089
EWSR1-FLI1	AUY922	194	HSP90	0.116565880525817	0.072994331440829	0.274030243563608
FOXI1	LAQ824	200	HDAC	0.0922333083047619	0.0729535458466275	0.274030243563608
HSF1	JW-7-24-1	256	LCK	-0.0846711309151911	0.0729686647441251	0.274030243563608
MYB	Tipifarnib	204	Farnesyl-transferase (FNTA)	0.123608193227255	0.0729852721038631	0.274030243563608
NHLH1	17-AAG	1026	HSP90	0.121702972373642	0.0729738652570142	0.274030243563608
TCF12	CGP-60474	53	CDK1,CDK2,CDK5,CDK7,CDK9	-0.168542206399594	0.0729719360939709	0.274030243563608
TEAD1	RO-3306	1052	CDK1	-0.0874293841960734	0.0729960223903654	0.274030243563608
REL	Epothilone B	201	Microtubules	0.141899346062106	0.073005089964175	0.274033716567512
STAT6	Bleomycin	190	DNA damage	0.1887877563531	0.0730355425943227	0.274097642282184
TFAP2C	XMD15-27	332	CAMK2B, CLK2, DYRK1A, MAST1, STK39	0.0752543617654558	0.0730384090324359	0.274097642282184
SP1	Embelin	172	XIAP	-0.0817813568807288	0.0730483722978249	0.274104467575348
CEBPA	KIN001-244	287	PDPK1 (PDK1)	0.0832112293775759	0.0730651297908936	0.274136782955688
HLF	XMD14-99	253	EPHB3, CAMK1	-0.0617059650943365	0.0730932796155879	0.27421182983643
SMAD4	MS-275	88	HDAC	0.227425960657749	0.073142715179028	0.274336128312737
TP53	17-AAG	1026	HSP90	-0.12391996274678	0.0731371406930729	0.274336128312737
PLAG1	GNF-2	52	ABL [T315I]	-0.0945253628008434	0.0731936974367571	0.274496755876316
PBX1	Sunitinib	5	PDGFRA, PDGFRB, KDR, KIT, FLT3	0.219557810746857	0.0732058668383988	0.274511804840815
NFE2L2	KIN001-260	290	IKK	0.0874628725987504	0.0732316555455871	0.274577915261445
REL	Mitomycin C	136	DNA crosslinker	0.118827076366822	0.0732734582144268	0.274638114222491
TP53	TL-2-105	211	CRAF	0.0809211207360473	0.0732803525692459	0.274638114222491
YY1	Dasatinib	51	ABL, SRC, KIT, PDGFR	0.266223441532415	0.0732563595884728	0.274638114222491
ZNF263	Bryostatin 1	197	PRKC	-0.068442129620293	0.0732769658149191	0.274638114222491
ATF2	Y-39983	309	ROCK	0.0824502457140747	0.0732906020621581	0.274645942812819
E2F7	A-443654	86	AKT1, AKT2, AKT3	-0.150517908378493	0.0733164818259319	0.274656841331528
E2F7	OSI-906	185	IGF1R	-0.0949228521011983	0.073306019692392	0.274656841331528
FOXF2	ZM-447439	1050	AURKB	0.0932282942721798	0.0733244006715785	0.274656841331528
FOXM1	MG-132	9	Proteasome	-0.146153989977587	0.0733492811573069	0.274656841331528
GATA4	JQ1	163	BRD4	-0.100436767434044	0.0733355377720747	0.274656841331528
PLAG1	Bryostatin 1	197	PRKC	-0.0644500922433425	0.0733669589532145	0.274656841331528
PPARA	Shikonin	170	unknown	0.10050971451314	0.0733415565621933	0.274656841331528
RXRA	UNC0638	245	G9a(EHMT2), GLP(EHMT1)	0.0936667791267762	0.0733578795241457	0.274656841331528
TEAD1	XL-880	308	MET	-0.104597345556249	0.073358942954179	0.274656841331528
HNF4A	Erlotinib	1	EGFR	-0.181912243783792	0.0733854729005336	0.274695594535364
ATF1	ABT-888	1018	PARP1, PARP2	-0.0544087174409223	0.0734035167471711	0.274702030037367
E2F1	Methotrexate	1008	Dihydrofolate reductase (DHFR)	-0.0966671218062169	0.0733992720972167	0.274702030037367
PPARD	TL-2-105	211	CRAF	0.0768243162565201	0.0734260782675704	0.274755911062384
TCF3	Tubastatin A	265	HDAC6	0.081215988070624	0.073438031434702	0.274770088708715
GABPA	PFI-1	1219	BRD2, BRD3, BRD4	-0.0664489225933959	0.0734895354255069	0.274932227072636
NFE2L2	AZD6244 (rescreen)	1498	MAP2K1 (MEK1), MAP2K2 (MEK2)	-0.132743678193199	0.0735160191180806	0.275000736180838
BACH1	PXD101, Belinostat	274	HDAC	-0.121648053404446	0.0735310841302143	0.275026521049385
TCF3	Nutlin-3a	1047	MDM2	0.0997049987236021	0.0735423861086862	0.275038226968311
PAX5	ATRA	1009	Retinoic acid and retinoid X receptor agonist	0.0960779345848144	0.0736280857801708	0.275328136325739
SRF	NU-7441	1038	PRKDC (DNAPK)	-0.0745328598991803	0.0736583217480211	0.275410600869864
ZNF263	GDC0941	1058	PI3K (class 1)	-0.117552930367764	0.0736768818508495	0.275449395544361
NFE2L2	Afatinib	1032	ERBB2, EGFR	0.128664548862504	0.0736988789918711	0.275458952279906
PAX5	CCT007093	1067	PPM1D	0.0533444948939865	0.0737137724865789	0.275458952279906
TBP	XMD8-85	106	MAP2K5 (ERK5)	0.119138250625089	0.0736949840800676	0.275458952279906
TFAP2C	PIK-93	303	PI4K, PI3K	0.13417782437597	0.0737189163175283	0.275458952279906
ZNF423	CAL-101	238	PI3Kdelta	0.0938865365487118	0.0737203620022318	0.275458952279906
POU5F1	Tubastatin A	265	HDAC6	-0.075383420630396	0.0737552454679751	0.275528114799057
RXRA	WZ3105	252	CLK2, CNSK1E, FLT3, ULK1	0.109106189217612	0.0737518808137104	0.275528114799057
TP63	MG-132	9	Proteasome	0.208025425160868	0.073784661724128	0.275607412910713
WT1	WH-4-023	56	SRC family, ABL	-0.253377569073172	0.0738210850612917	0.275712864025943
FOXI1	JW-7-24-1	256	LCK	-0.0989757433583335	0.0738323735906453	0.275724426674786
STAT6	FTI-277	166	Farnesyl transferase (FNTA)	0.0626318779665828	0.0739000053170189	0.275901323568317
TP63	HG-5-113-01	1142	LOK, LTK, TRCB, ABL(T315I)	0.115374222766157	0.0739043361155364	0.275901323568317
YBX1	GW 441756	1023	NTRK1	-0.0783645424250069	0.0738982543316384	0.275901323568317
HNF1A	YK 4-279	1239	RNA helicase A	0.103043945955971	0.0740006050515977	0.27622632060714
SREBF1	NU-7441	1038	PRKDC (DNAPK)	-0.0602068258784794	0.0740078066532337	0.27622632060714
JUND	KIN001-102	228	AKT1	0.104647480331339	0.0740302175239493	0.276279326986972
CLOCK	Ruxolitinib	206	JAK1, JAK2, TYK2	-0.052495510273009	0.0740605071318526	0.276352731259602
EWSR1-FLI1	VNLG/124	271	HDAC, RAR 	0.057253212997117	0.0740663091951154	0.276352731259602
CTCF	YM155	268	BIRC5 (Survivin)	-0.179028801034954	0.0741354406288364	0.276501892813432
ERG	Etoposide	134	TOP2	0.127495219702266	0.074133587284841	0.276501892813432
FOXM1	Bortezomib	104	Proteasome	-0.151705057994506	0.0741251823561879	0.276501892813432
MYC	CI-1040	1015	MAP2K1 (MEK1), MAP2K2 (MEK2)	-0.102496007291244	0.0741473654030969	0.276501892813432
USF1	SB 216763	1025	GSK3A, GSK3B	0.0665545339228104	0.0741471057438276	0.276501892813432
PLAG1	THZ-2-102-1	346	CDK7	0.161958921388182	0.0741634465494568	0.276531220210721
FOXA2	Obatoclax Mesylate	182	BCL2, BCL2L1, MCL1	0.154155883340152	0.0741925490768657	0.276558767387816
PRDM14	TW 37	1149	BCL2, BCL2L1	0.0806144364130364	0.0742018416360424	0.276558767387816
REST	(5Z)-7-Oxozeaenol	1242	MAP3K7 (TAK1)	0.114089567951801	0.0741888324074381	0.276558767387816
ZNF263	AZD6482	156	PI3Kbeta	-0.100882115622647	0.074203704338493	0.276558767387816
RARA	Bryostatin 1	197	PRKC	-0.0590165303093995	0.0742156716080668	0.276572741442751
EZH2	AS601245	207	JNK 	-0.0791874115720469	0.0742432824894292	0.276639475254698
FOXF2	LFM-A13	192	BTK	0.0506111333207346	0.0742582385812194	0.276639475254698
FOXP3	EX-527	341	SIRT1	-0.0599556154956822	0.0742523651384231	0.276639475254698
ATF2	NVP-BHG712	295	EPHB4	0.0943418376077404	0.0742674847968133	0.276643298377062
LEF1	AG-014699	1175	PARP1, PARP2	0.0852776699433905	0.0743061885910887	0.276756836767717
MAX	GW-2580	193	CSF1R (cFMS)	-0.0513060615164916	0.0743496282557247	0.276887987047296
ATF3	TL-1-85	261	MAP3K7 (TAK1)	0.0928979505367128	0.0743817444267764	0.276976942762023
EBF1	Dabrafenib	1373	BRAF	0.133952157481341	0.0743994485509313	0.277001518369635
GLI2	OSI-930	298	KIT, VEGFR, PDGFR	-0.061475087782361	0.0744048054096421	0.277001518369635
LEF1	TPCA-1	305	IKK	-0.127796861722762	0.0744189575436134	0.277013532950959
SMAD3	Tamoxifen	1199	ER	0.0562860648285521	0.0744304362861201	0.277013532950959
TFAP2C	ZM-447439	1050	AURKB	0.130263963389391	0.0744409565297422	0.277013532950959
YBX1	681640	1046	WEE1, CHEK1	-0.0797370214746366	0.0744402711371939	0.277013532950959
BATF	XMD15-27	332	CAMK2B, CLK2, DYRK1A, MAST1, STK39	0.0756790448608241	0.0744582457119543	0.277016610594276
NANOG	ABT-869	277	VEGFR and PDGFR family	-0.0672694480769674	0.0744559712674748	0.277016610594276
FOXD1	VX-11e	262	ERK	0.110550967502173	0.0744765384844852	0.277053077940262
PAX5	AR-42	272	HDAC	0.117161715139113	0.0744845119359231	0.277053077940262
HIF1A	Epothilone B	201	Microtubules	-0.138947071226709	0.074531203244939	0.277165485658389
TCF4	Obatoclax Mesylate	182	BCL2, BCL2L1, MCL1	0.148086364710705	0.0745307092289923	0.277165485658389
MEF2A	PFI-1	1219	BRD2, BRD3, BRD4	-0.0655108834415651	0.0745647945611136	0.277259768086872
MAZ	Nilotinib	1013	ABL	-0.0754480404737021	0.0746124659164399	0.277406378746994
CTCF	Tubastatin A	265	HDAC6	-0.0814743267574601	0.0746458009291337	0.277469011516456
STAT3	CGP-60474	53	CDK1,CDK2,CDK5,CDK7,CDK9	-0.175073888635163	0.0746456269478576	0.277469011516456
WT1	Nutlin-3a	1047	MDM2	-0.102919602084152	0.0746631022925466	0.27750267340206
ESR1	I-BET	275	BRD2, BRD3, BRD4	0.128980532808058	0.074708162669705	0.277638385335111
FOXA1	RDEA119	1014	MAP2K1 (MEK1), MAP2K2 (MEK2)	-0.143951484470348	0.0747280160217335	0.277638385335111
SREBF2	AT-7519	219	CDK9	-0.114683804030111	0.074731785658609	0.277638385335111
YBX1	17-AAG	1026	HSP90	-0.112422426521106	0.0747408637984284	0.277638385335111
YY1	XMD14-99	253	EPHB3, CAMK1	-0.0591390460924428	0.0747394151943869	0.277638385335111
RUNX1	CI-1040	1015	MAP2K1 (MEK1), MAP2K2 (MEK2)	-0.121600205548445	0.0747562291166431	0.277664815243419
PPARA	NSC-87877	147	PTPN6 (SHP-1), PTPN11 (SHP-2)	0.0680957868686639	0.0747792529060306	0.277719681808923
CTCF	QS11	151	ARFGAP	-0.105984130121531	0.0748545227371434	0.277917591138017
JUN	AS601245	207	JNK 	-0.106807579465934	0.0748565512596727	0.277917591138017
NFE2L2	IOX2	1230	EGLN1	0.0650101836446333	0.0748609248401751	0.277917591138017
STAT3	Doxorubicin	133	DNA intercalating	-0.145420757220953	0.0748655736519763	0.277917591138017
ATF3	NG-25	260	MAP3K7 (TAK1)	0.100593512707501	0.0749020106910246	0.277991527327573
EBF1	CEP-701	1024	FLT3, JAK2, NTRK1, RET	0.120451374611644	0.074894788055452	0.277991527327573
LEF1	CI-1040	1015	MAP2K1 (MEK1), MAP2K2 (MEK2)	-0.126529621211179	0.0749355010717267	0.278059300178308
YBX1	Y-39983	309	ROCK	-0.078211777251674	0.0749367955019239	0.278059300178308
NFE2	Dabrafenib	1373	BRAF	-0.105035356031403	0.0749717609188931	0.278127713153147
YY1	NVP-BEZ235	1057	PI3K (Class 1) and MTORC1/2	-0.0928050536966752	0.0749672216820302	0.278127713153147
GATA6	LY317615	229	PRKCB (PKCbeta)	-0.113824574507672	0.0750031144088374	0.278213360016469
GATA2	GSK269962A (rescreen)	1192	ROCK1, ROCK2	0.105122479318503	0.0750195774636274	0.278243760143088
E2F1	BMS-754807	184	IGF1R	-0.115392116510874	0.0750682932746181	0.278391650992578
SP1	YK 4-279	1239	RNA helicase A	0.107830577961194	0.0750759953768724	0.278391650992578
FOXP3	FH535	173	unknown 	-0.121754088154446	0.0750870683832477	0.278402036624237
SMAD4	THZ-2-49	344	CDK9	0.176859157421586	0.0751538419893952	0.278618919602676
RUNX2	NVP-BEZ235	1057	PI3K (Class 1) and MTORC1/2	-0.102907728489007	0.0752181635348339	0.278826665245603
PBX1	CCT018159	1170	HSP90	0.0960475241549352	0.075233556644634	0.278829956812362
SP1	CGP-60474	53	CDK1,CDK2,CDK5,CDK7,CDK9	-0.178835946602628	0.0752356213879977	0.278829956812362
EZH2	GW 441756	1023	NTRK1	-0.0765513678598515	0.0752541902631395	0.278868065768108
IKZF1	AZD8055	1059	MTORC1/2	-0.0901315104815518	0.0752885750519122	0.278964768619631
CDC5L	rTRAIL	1261	TR10A (DR4),  TR10B (DR5)	0.0964609527552465	0.0753186322738886	0.279045417126565
GABPA	LFM-A13	192	BTK	-0.0477180885154965	0.0753497629093791	0.279099303402504
POU5F1	AZD6482 (rescreen)	1066	PI3Kbeta	0.0879832534340769	0.0753419519001821	0.279099303402504
MITF	rTRAIL	1261	TR10A (DR4),  TR10B (DR5)	0.117671273459295	0.0753644577469882	0.279123013698128
CTCF	SB-715992	208	KIF11	-0.121067160623036	0.0753740796171129	0.279127932384896
STAT3	TL-1-85	261	MAP3K7 (TAK1)	0.105588893358672	0.0754004408963949	0.279194833135457
CEBPA	CGP-082996	54	CDK4	0.124207197127193	0.0754417436647658	0.279267927957193
ELF5	KIN001-135	91	IKKE	-0.0748266941144689	0.0754450750553201	0.279267927957193
STAT1	PFI-1	1219	BRD2, BRD3, BRD4	0.0814669396947698	0.0754364191646937	0.279267927957193
MITF	Temsirolimus	1016	MTOR	0.141467562959471	0.0754824820905316	0.279344945541768
PBX1	rTRAIL	1261	TR10A (DR4),  TR10B (DR5)	0.127241531287908	0.0754803879568916	0.279344945541768
MYC	XL-880	308	MET	-0.0953977912493447	0.0755128537044557	0.279426618078445
GATA3	CAL-101	238	PI3Kdelta	0.1112489449997	0.07554163140306	0.279440932608264
RXRA	LAQ824	200	HDAC	-0.0942557740190021	0.0755362919207367	0.279440932608264
SREBF1	AMG-706	1029	VEGFR, RET, c-KIT, PDGFR	-0.0610458342130226	0.0755262468131442	0.279440932608264
ELF1	Olaparib	1017	PARP1, PARP2	-0.0779992059149662	0.0755652304482527	0.279495837098707
SOX2	ZM-447439	1050	AURKB	0.0869394461390026	0.0755730832743496	0.279495837098707
EWSR1-FLI1	FMK	231	RSK	0.0564735571125942	0.0755987550261636	0.279505602086152
SPI1	GDC0941 (rescreen)	1527	PI3K	-0.159692807992817	0.0756172487593052	0.279505602086152
SRF	KIN001-236	286	TIE2	0.0630606680460781	0.0756154395517531	0.279505602086152
TP63	ZM-447439	1050	AURKB	0.114043196174917	0.0756078999720847	0.279505602086152
ZEB1	Cytarabine	1006	DNA synthesis	0.139184435551429	0.0756030904724744	0.279505602086152
MITF	STF-62247	258	stimulates autophagy	0.071823474605901	0.075631797295914	0.279528677574565
BACH1	XAV 939	1268	TNKS1 (tankyrase-1)	0.0585090852445334	0.0756559143007078	0.279587108355147
GATA1	THZ-2-49	344	CDK9	0.140367163642447	0.0756765126287409	0.279608235265794
GATA4	Trametinib	1372	MAP2K1 (MEK1), MAP2K2 (MEK2)	-0.132457076821097	0.0756782473640208	0.279608235265794
CREB1	JNK Inhibitor VIII	1043	JNK	-0.0552566831961426	0.0757054608850913	0.279616690747119
NRF1	UNC0638 (rescreen)	1236	G9a(EHMT2), GLP(EHMT1)	-0.0760950948202485	0.0757019944194332	0.279616690747119
ZNF423	QL-VIII-58	1166	MTOR, ATR	-0.160353276124494	0.0756980896938532	0.279616690747119
PLAG1	CAY10603	276	HDAC6	0.110820119272267	0.0757761696191571	0.279847140187944
NFKB1	PLX4720 (rescreen)	1371	BRAF	-0.0830815199498347	0.0758279312375077	0.280007573600869
TCF4	KIN001-244	287	PDPK1 (PDK1)	0.0963509409041974	0.0758975659261394	0.280233963932443
BATF	Roscovitine	110	CDKs	0.156018537150515	0.0759647236821585	0.280358202300644
CDX2	PIK-93	303	PI4K, PI3K	0.119142195277705	0.0759791168734737	0.280358202300644
NFE2L2	YM201636	310	FYV1	0.100645184238014	0.075961915304739	0.280358202300644
REL	AZ628	29	BRAF	0.192986129987612	0.0759555667467373	0.280358202300644
SRF	Vismodegib	1033	SMO	0.0670441102105238	0.0759622285814972	0.280358202300644
SRF	Nutlin-3a	1047	MDM2	-0.102361740496014	0.0759895267088537	0.280358202300644
WT1	681640	1046	WEE1, CHEK1	-0.0950692764375289	0.0759854404070396	0.280358202300644
FOXM1	Bleomycin	190	DNA damage	-0.152170115107666	0.0760525809308123	0.28044830383688
IRF1	Ruxolitinib	206	JAK1, JAK2, TYK2	0.0610427839109504	0.076035756438603	0.28044830383688
MAZ	Obatoclax Mesylate	182	BCL2, BCL2L1, MCL1	-0.112666786612613	0.0760443337687827	0.28044830383688
PRDM14	Imatinib	34	ABL, KIT, PDGFR	-0.108170137210769	0.0760495718259074	0.28044830383688
RREB1	ZM-447439	1050	AURKB	-0.0885796245776052	0.0760556134042253	0.28044830383688
WT1	Axitinib	1021	PDGFR, KIT, VEGFR	-0.0972306416138746	0.0760813929461076	0.280512629228884
CDX2	SB590885	1061	BRAF	0.0948268004638959	0.076137926907098	0.28062437889374
CLOCK	CH5424802	281	ALK	-0.0617918163157521	0.0761233352163775	0.28062437889374
ELF5	GSK-1904529A	202	IGF1R	-0.0487153638626775	0.076140194868195	0.28062437889374
POU5F1	Bleomycin	190	DNA damage	0.16569765839959	0.076152587116043	0.28062437889374
PRDM14	Lapatinib	119	ERBB2, EGFR	-0.12846747462846	0.0761533933274856	0.28062437889374
ELK1	CAL-101	238	PI3Kdelta	-0.0809037750077859	0.0761784088832479	0.280685827782539
CLOCK	NVP-TAE684	35	ALK	-0.158765467173497	0.0762585444388269	0.280878201644476
